City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,ambodifotatra,-16.9833,49.85,27.89,66,100,2.5,MG,1705572444
366,liwale,-9.7667,37.9333,24.03,81,100,2.43,TZ,1705572479
367,kangding,30.0513,101.9603,5.23,65,100,0.37,CN,1705572641
368,khovd,48.0056,91.6419,-13.14,91,100,1.26,MN,1705572641
369,kuching,1.55,110.3333,27.12,98,40,0.51,MY,1705572641
370,taulaga,-11.0553,-171.0883,28.71,77,98,6.75,AS,1705572641
371,tshabong,-26.05,22.45,31.92,28,0,2.46,BW,1705572641
372,zacharo,37.4833,21.65,18.38,69,11,4.85,GR,1705572345
373,neuss,51.2,6.6833,0.63,90,0,3.09,DE,1705572547
374,racconigi,44.7698,7.6789,8.01,76,95,0.68,IT,1705572642
375,phongsali,21.6833,102.1058,17.91,57,90,0.95,LA,1705572642
376,bilaspur,22.0833,82.15,28.31,38,64,2.61,IN,1705572615
377,college,64.8569,-147.8028,-22.01,77,20,0.0,US,1705572445
378,portoviejo,-1.05,-80.45,26.46,86,94,0.94,EC,1705572642
379,borba,-4.3878,-59.5939,23.31,95,99,0.85,BR,1705572642
380,sinabang,2.4803,96.3801,28.25,72,43,0.57,ID,1705572642
381,cozumel,20.5083,-86.9458,22.75,96,74,3.98,MX,1705572524
382,datong,40.0936,113.2914,-4.44,92,100,0.55,CN,1705572642
383,nuku'alofa,-21.1333,-175.2,26.19,100,100,3.6,TO,1705572642
384,manismata,-2.4667,111.0333,25.8,94,100,0.9,ID,1705572445
385,orlu,5.7946,7.035,32.19,17,11,2.47,NG,1705572643
386,taksimo,56.3444,114.8794,-23.72,94,100,0.71,RU,1705572643
387,rongelap,11.1635,166.8941,26.08,70,80,6.04,MH,1705572643
388,gundlupet,11.8,76.6833,28.44,39,87,2.27,IN,1705572643
389,fomboni,-12.28,43.7425,27.88,81,100,13.31,KM,1705572643
390,sault ste. marie,46.5168,-84.3333,-11.1,68,100,4.12,CA,1705572446
391,vanimo,-2.6741,141.3028,25.64,90,100,2.63,PG,1705572643
392,mpika,-11.8343,31.4529,20.91,77,100,5.13,ZM,1705572643
393,castillos,-34.1667,-53.8333,21.34,83,3,5.4,UY,1705572643
394,isla vista,34.4133,-119.861,14.08,88,100,0.0,US,1705572643
395,nouadhibou,20.931,-17.0347,16.99,94,75,4.63,MR,1705572446
396,zeerust,-25.5369,26.0751,27.93,39,30,4.77,ZA,1705572446
397,ixtlahuacan del rio,20.8667,-103.25,14.92,38,100,0.73,MX,1705572644
398,rosetta,31.4044,30.4164,18.77,70,72,2.56,EG,1705572644
399,sohar,24.3643,56.7468,23.49,44,34,3.27,OM,1705572447
400,tondano,1.3038,124.9112,22.05,93,100,0.83,ID,1705572644
401,hotan,37.0997,79.9269,6.38,26,39,3.01,CN,1705572644
402,el calafate,-50.3408,-72.2768,8.1,68,92,4.04,AR,1705572644
403,hjorring,57.4642,9.9823,-6.29,54,0,6.25,DK,1705572474
404,isangel,-19.55,169.2667,26.25,85,5,2.94,VU,1705572644
405,wamba,8.9333,8.6,31.9,8,0,1.78,NG,1705572644
406,linxia chengguanzhen,35.6003,103.2064,1.76,46,98,0.43,CN,1705572644
407,salinas,36.6777,-121.6555,10.96,91,0,3.6,US,1705572644
408,barinitas,8.7622,-70.4111,22.03,58,47,1.96,VE,1705572405
409,laguna,38.421,-121.4238,9.49,93,0,1.54,US,1705572502
410,bambari,5.768,20.6757,35.21,9,1,2.52,CF,1705572645
411,mandan,46.8267,-100.8896,-17.8,76,100,4.12,US,1705572645
412,tangalle,6.024,80.7911,28.47,74,22,4.68,LK,1705572645
413,tarkwa,5.3064,-1.9847,32.1,52,2,0.68,GH,1705572645
414,manggar,-2.8833,108.2667,28.49,78,100,2.89,ID,1705572645
415,guerrero negro,27.9769,-114.0611,14.63,88,16,3.61,MX,1705572645
416,suva,-18.1416,178.4415,25.71,94,75,1.03,FJ,1705572645
417,klyuchi,52.2667,79.1667,-17.79,90,5,1.89,RU,1705572645
418,inhambane,-23.865,35.3833,24.0,92,100,2.22,MZ,1705572646
419,san ignacio de velasco,-16.3667,-60.95,21.54,98,100,1.61,BO,1705572449
420,fort bragg,35.139,-79.006,-2.32,81,0,0.0,US,1705572646
421,khandud,36.9513,72.318,-2.01,45,63,0.86,AF,1705572646
422,bakanas,44.8081,76.2772,-4.77,76,6,5.01,KZ,1705572646
423,geraldton,-28.7667,114.6,24.23,60,75,9.77,AU,1705572646
424,portales,34.1862,-103.3344,7.74,64,53,7.41,US,1705572646
425,yelizovo,53.1873,158.3805,-13.44,79,65,2.66,RU,1705572350
426,sao jose da coroa grande,-8.8978,-35.1478,27.15,73,22,1.61,BR,1705572449
427,queenstown,-31.8976,26.8753,20.2,49,61,7.0,ZA,1705572646
428,cole harbour,44.6724,-63.4751,-6.68,82,79,4.02,CA,1705572646
429,tonj,7.2737,28.6822,33.09,10,92,3.3,SS,1705572647
430,jayapura,-2.5333,140.7,26.66,89,100,1.84,ID,1705572350
431,alice springs,-23.7,133.8833,31.75,66,100,3.13,AU,1705572647
432,pangoa,-12.1167,-73.0,21.2,100,100,0.45,PE,1705572647
433,bel ombre,-4.6167,55.4167,28.46,75,97,6.13,SC,1705572647
434,mount pearl,47.5166,-52.7813,-1.69,71,75,13.38,CA,1705572647
435,santana,-0.0583,-51.1817,23.62,96,27,1.82,BR,1705572647
436,howard springs,-12.497,131.047,28.95,81,100,6.7,AU,1705572647
437,sur,22.5667,59.5289,24.42,60,18,4.05,OM,1705572647
438,gizo,-8.103,156.8419,26.77,88,100,4.14,SB,1705572450
439,santa ana,33.7456,-117.8678,14.47,88,100,1.54,US,1705572518
440,port augusta,-32.5,137.7667,20.48,63,28,8.24,AU,1705572648
441,sharypovo,55.5403,89.2008,-18.19,97,53,0.89,RU,1705572648
442,katabu,-4.9333,122.5167,26.52,86,97,0.01,ID,1705572451
443,delmas,18.5447,-72.3028,23.4,78,3,2.57,HT,1705572648
444,nizhniy odes,63.6445,54.856,-7.78,91,100,5.07,RU,1705572648
445,ishigaki,24.3448,124.1572,22.82,73,94,7.1,JP,1705572648
446,katsuura,35.1333,140.3,14.75,68,100,8.33,JP,1705572648
447,jiujiang,29.7333,115.9833,7.69,91,100,6.73,CN,1705572648
448,male,4.1748,73.5089,26.74,69,63,2.5,MV,1705572396
449,xihe,31.6864,113.4659,2.07,95,100,4.58,CN,1705572649
450,al jawf,29.5,38.75,16.29,35,0,2.72,SA,1705572649
451,minas de marcona,-15.2119,-75.1103,17.57,92,100,4.2,PE,1705572452
452,kidal,18.4411,1.4078,24.78,9,1,6.73,ML,1705572477
453,mar del plata,-38.0023,-57.5575,21.08,88,60,8.94,AR,1705572649
454,benghazi,32.1167,20.0667,19.74,49,0,7.81,LY,1705572649
455,airuk,7.2772,168.8203,27.36,84,100,7.87,MH,1705572649
456,belmonte,-15.8631,-38.8828,25.83,79,29,0.04,BR,1705572649
457,yigo village,13.5361,144.8886,25.62,66,0,10.8,GU,1705572650
458,magadan,59.5667,150.8,-16.37,71,99,6.26,RU,1705572650
459,kananga,-5.8958,22.4178,26.94,63,94,1.22,CD,1705572650
460,altamont,42.2068,-121.7372,3.0,88,100,0.0,US,1705572650
461,shakawe,-18.3667,21.85,29.02,50,85,3.26,BW,1705572650
462,tolanaro,-25.0319,46.9987,28.77,70,58,6.68,MG,1705572650
463,kasongo-lunda,-6.4667,16.8167,30.32,53,9,1.4,CD,1705572505
464,puerto santa,-8.9906,-78.6456,21.82,87,100,3.04,PE,1705572650
465,opuwo,-18.0607,13.84,26.69,33,17,2.4,NA,1705572650
466,mahanoro,-19.9,48.8,23.55,95,100,3.72,MG,1705572453
467,santa maria del oro,25.9333,-105.3667,7.14,39,9,1.93,MX,1705572650
468,yashkul',46.1711,45.3435,3.37,46,15,4.53,RU,1705572651
469,sidney,-33.8679,151.2073,25.75,85,20,3.6,AU,1705572591
470,lorengau,-2.0226,147.2712,27.27,80,100,3.79,PG,1705572651
471,jinghong,21.991,100.7341,25.12,39,52,0.91,CN,1705572651
472,ghat,24.9647,10.1728,22.56,7,53,0.49,LY,1705572651
473,murun-kuren,49.6342,100.1625,-18.58,99,100,0.54,MN,1705572651
474,conception bay south,47.4999,-52.9981,-1.36,71,84,11.44,CA,1705572454
475,sylvan lake,52.3168,-114.0853,-20.24,77,100,4.12,CA,1705572651
476,sorong,-0.8833,131.25,26.99,84,100,6.26,ID,1705572651
477,anatoli,39.6389,20.8653,14.86,72,20,5.66,GR,1705572454
478,bayanhongor,46.7167,100.1167,-15.11,97,100,0.84,MN,1705572455
479,cowra,-33.8333,148.6833,18.51,49,0,2.02,AU,1705572652
480,bikaner,28.0167,73.3,22.16,14,1,2.88,IN,1705572567
481,ocean shores,46.9737,-124.1563,4.97,95,40,4.12,US,1705572652
482,kuznetsk,53.1167,46.6004,-13.87,87,68,1.28,RU,1705572652
483,molde,62.7375,7.1591,-4.09,100,100,2.57,NO,1705572455
484,cestos city,5.46,-9.5828,29.35,66,40,0.98,LR,1705572652
485,madera,37.1666,-119.8343,11.65,95,57,1.13,US,1705572652
486,breyten,-26.3018,29.987,17.29,57,100,6.19,ZA,1705572652
487,tabou,4.423,-7.3528,29.05,68,4,2.37,CI,1705572652
488,yanam,16.7333,82.2167,27.34,49,10,3.03,IN,1705572653
489,nadym,65.5333,72.5167,-12.14,88,100,8.46,RU,1705572493
490,hadibu,12.65,54.0333,26.81,52,0,4.0,YE,1705572606
491,badagry,6.4167,2.8833,30.55,54,3,1.31,NG,1705572653
492,susuman,62.7833,148.1667,-42.23,100,61,0.45,RU,1705572653
493,santa elena de uairen,4.6167,-61.1333,17.92,93,47,1.49,VE,1705572653
494,verkhovazh'ye,60.7472,42.0465,-13.25,90,40,3.17,RU,1705572653
495,idri,27.5,13.2667,21.64,11,97,1.01,LY,1705572653
496,tiassale,5.8983,-4.8283,32.57,51,29,0.82,CI,1705572654
497,lazaro cardenas,17.9583,-102.2,23.81,70,100,1.73,MX,1705572654
498,el granada,37.5027,-122.4694,11.06,94,0,0.0,US,1705572654
499,heber city,40.5069,-111.4132,2.01,89,100,1.54,US,1705572654
500,guajara mirim,-10.7828,-65.3394,23.21,99,100,1.04,BR,1705572654
501,north bay,46.3168,-79.4663,-22.91,100,61,0.2,CA,1705572654
502,saint-leu,-21.15,55.2833,29.46,92,94,2.51,RE,1705572654
503,rokiskis,55.9667,25.5833,-4.69,93,100,3.58,LT,1705572655
504,qamdo,31.1667,97.2333,-4.3,23,78,1.27,CN,1705572655
505,al bawiti,28.3492,28.8659,19.82,22,65,2.3,EG,1705572655
506,harstad,68.799,16.5293,-9.34,81,75,3.76,NO,1705572655
507,as sulayyil,20.4607,45.5779,24.14,25,56,5.17,SA,1705572655
508,arraial do cabo,-22.9661,-42.0278,25.92,83,0,4.12,BR,1705572655
509,fort mcmurray,56.7268,-111.381,-27.95,99,100,1.28,CA,1705572656
510,antsiranana,-12.2787,49.2917,28.24,83,70,8.8,MG,1705572656
511,bamboo flat,11.7,92.7167,30.05,70,40,5.66,IN,1705572656
512,baragua,21.6967,-78.6328,20.69,94,2,2.54,CU,1705572656
513,apartado,7.883,-76.6259,25.46,93,97,1.17,CO,1705572656
514,burao,9.5221,45.5336,29.16,26,2,3.85,SO,1705572458
515,kokkola,63.8385,23.1307,-11.91,88,100,4.63,FI,1705572656
516,terrace,54.5163,-128.6035,-11.25,88,11,1.33,CA,1705572458
517,maracaibo,10.6317,-71.6406,25.52,70,17,3.04,VE,1705572494
518,hajnowka,52.7433,23.5812,2.23,91,100,1.34,PL,1705572605
519,abong mbang,3.9833,13.1833,31.64,14,2,1.33,CM,1705572533
520,pathein,16.7833,94.7333,28.78,29,11,5.22,MM,1705572656
521,cabo san lucas,22.8909,-109.9124,20.28,89,0,1.15,MX,1705572657
522,qina,26.1642,32.7267,22.9,17,3,3.04,EG,1705572657
523,palangkaraya,-2.2,113.8333,25.45,94,100,1.33,ID,1705572657
524,shalqar,47.8333,59.6,-5.96,92,100,0.35,KZ,1705572459
525,neiafu,-18.65,-173.9833,26.81,84,100,9.21,TO,1705572657
526,chonchi,-42.6128,-73.8092,7.29,94,41,1.17,CL,1705572459
527,nahiyat al fuhud,30.9697,46.7228,21.1,29,93,9.4,IQ,1705572363
528,villa regina,-39.1,-67.0667,19.99,15,0,3.58,AR,1705572657
529,dakhla,23.6848,-15.958,19.01,80,94,4.39,EH,1705572657
530,narrabri,-30.3167,149.7833,23.62,78,33,2.01,AU,1705572460
531,labytnangi,66.6572,66.4183,-13.85,96,100,5.12,RU,1705572658
532,prince rupert,54.3161,-130.3201,-4.7,66,4,4.34,CA,1705572658
533,dzilam gonzalez,21.2833,-88.9333,20.94,98,42,1.7,MX,1705572658
534,horta,38.5333,-28.6333,13.9,65,75,9.26,PT,1705572658
535,gillette,44.2911,-105.5022,-7.75,87,100,7.2,US,1705572500
536,fauske,67.2588,15.3918,-6.98,79,100,3.68,NO,1705572658
537,recani,31.2846,-4.2688,17.66,11,11,3.06,MA,1705572658
538,kemijarvi,66.7131,27.4306,-27.98,100,100,1.61,FI,1705572658
539,kantagi,43.5264,68.5775,2.93,88,4,0.14,KZ,1705572659
540,salamanca,40.8333,-6.0,9.88,84,54,7.48,ES,1705572659
541,kiunga,-6.1219,141.2906,25.02,96,90,0.16,PG,1705572659
542,balkanabat,39.5108,54.3671,9.88,55,96,4.32,TM,1705572659
543,severoural'sk,60.1533,59.952,-8.9,82,47,3.62,RU,1705572659
544,canico,32.6333,-16.85,18.89,84,40,3.6,PT,1705572659
545,acarau,-2.8856,-40.12,27.14,78,80,4.65,BR,1705572577
546,koshki,54.2091,50.4677,-15.82,96,20,2.15,RU,1705572659
547,berezovyy,51.6667,135.7,-21.06,100,95,0.78,RU,1705572461
548,vorgashor,67.5833,63.95,-13.27,81,55,8.21,RU,1705572461
549,shihezi,44.3,86.0333,-6.16,90,100,1.23,CN,1705572660
550,aripuana,-9.1667,-60.6333,22.61,100,99,0.48,BR,1705572660
551,sao vicente,-23.9631,-46.3919,29.1,89,66,1.23,BR,1705572403
552,pachino,36.7186,15.0907,17.67,69,15,6.37,IT,1705572660
553,ondjiva,-17.0667,15.7333,21.58,59,100,2.74,AO,1705572660
554,vuktyl,63.8567,57.3094,-6.05,91,100,6.26,RU,1705572660
555,konosha,60.9736,40.257,-14.49,87,23,3.17,RU,1705572660
556,cienfuegos,22.1461,-80.4356,21.08,100,11,2.06,CU,1705572469
557,vizinga,61.0749,50.1031,-12.76,90,100,3.78,RU,1705572660
558,alo,7.4178,6.7371,32.69,10,2,1.6,NG,1705572661
559,rikaze,29.25,88.8833,2.3,10,55,5.54,CN,1705572661
560,brookings,44.3114,-96.7984,-16.0,81,75,3.09,US,1705572661
561,la paz,-16.5,-68.15,9.21,89,75,4.12,BO,1705572419
562,namibe,-15.1961,12.1522,26.5,62,24,4.0,AO,1705572416
563,poiana mare,43.9167,23.0667,5.75,69,100,1.81,RO,1705572425
564,boromo,11.75,-2.9333,29.22,8,0,4.61,BF,1705572661
565,undurkhaan,47.3194,110.6556,-18.6,99,57,0.9,MN,1705572463
566,lerwick,60.1545,-1.1494,-1.0,62,100,11.7,GB,1705572661
567,charef,34.621,2.795,14.22,35,99,4.61,DZ,1705572662
568,ergani,38.2653,39.7621,9.34,59,12,2.06,TR,1705572662
569,sinop,41.7711,34.8709,13.24,71,100,5.44,TR,1705572458
570,guaiba,-30.1139,-51.325,24.92,88,100,8.23,BR,1705572662
571,el tigre,8.8875,-64.2454,21.34,95,43,4.77,VE,1705572662
572,ola,59.5833,151.2833,-16.03,75,94,6.28,RU,1705572662
573,bhadasar,28.2833,74.3167,21.98,16,0,2.67,IN,1705572662
574,bekalta,35.6174,10.9947,22.01,36,7,5.75,TN,1705572663
575,sisimiut,66.9395,-53.6735,-12.12,89,16,3.32,GL,1705572663
576,carnarvon,-24.8667,113.6333,24.57,73,0,12.66,AU,1705572663
577,griffith,41.5284,-87.4237,-5.41,90,100,0.0,US,1705572663
578,tual,-5.6667,132.75,28.85,80,86,6.79,ID,1705572663
579,ust'-ilimsk,58.0006,102.6619,-20.31,100,100,0.85,RU,1705572663
580,lolodorf,3.2333,10.7333,31.59,42,9,1.63,CM,1705572663
